,timestamp_str,price,volume
1877,Nov 08 2019 01: +0,4.347,36
1878,Nov 09 2019 01: +0,4.43,61
1879,Nov 10 2019 01: +0,4.549,59
1880,Nov 11 2019 01: +0,5.152,49
1881,Nov 12 2019 01: +0,4.521,37
1882,Nov 13 2019 01: +0,4.536,34
1883,Nov 14 2019 01: +0,4.54,36
1884,Nov 15 2019 01: +0,4.501,38
1885,Nov 16 2019 01: +0,4.836,44
1886,Nov 17 2019 01: +0,4.617,54
1887,Nov 18 2019 01: +0,4.67,44
1888,Nov 19 2019 01: +0,4.522,49
1889,Nov 20 2019 01: +0,4.049,29
1890,Nov 21 2019 01: +0,4.085,41
1891,Nov 22 2019 01: +0,4.103,36
1892,Nov 23 2019 01: +0,5.962,63
1893,Nov 24 2019 01: +0,4.301,58
1894,Nov 25 2019 01: +0,4.899,39
1895,Nov 26 2019 01: +0,4.044,57
1896,Nov 27 2019 01: +0,3.94,54
1897,Nov 28 2019 01: +0,4.056,42
1898,Nov 29 2019 01: +0,4.107,54
1899,Nov 30 2019 01: +0,3.896,58
1900,Dec 01 2019 01: +0,3.96,59
1901,Dec 02 2019 01: +0,4.074,39
1902,Dec 03 2019 01: +0,4.092,51
1903,Dec 04 2019 01: +0,4.242,35
1904,Dec 05 2019 01: +0,4.283,38
1905,Dec 06 2019 01: +0,4.061,88
1906,Dec 07 2019 01: +0,4.527,52
1907,Dec 08 2019 01: +0,4.238,50
1908,Dec 09 2019 01: +0,5.728,36
1909,Dec 10 2019 01: +0,4.194,36
1910,Dec 11 2019 01: +0,4.238,43
1911,Dec 12 2019 01: +0,4.143,27
1912,Dec 13 2019 01: +0,4.135,36
1913,Dec 14 2019 01: +0,4.046,48
1914,Dec 15 2019 01: +0,4.613,56
1915,Dec 16 2019 01: +0,4.028,31
1916,Dec 17 2019 01: +0,4.022,49
1917,Dec 18 2019 01: +0,4.012,35
1918,Dec 19 2019 01: +0,3.998,50
1919,Dec 20 2019 01: +0,3.946,60
1920,Dec 21 2019 01: +0,3.956,53
1921,Dec 22 2019 01: +0,3.959,71
1922,Dec 23 2019 01: +0,4.035,57
1923,Dec 24 2019 01: +0,3.968,73
1924,Dec 25 2019 01: +0,4.237,112
1925,Dec 26 2019 01: +0,4.434,73
1926,Dec 27 2019 01: +0,4.366,82
1927,Dec 28 2019 01: +0,4.426,68
1928,Dec 29 2019 01: +0,4.334,41
1929,Dec 30 2019 01: +0,4.483,51
1930,Dec 31 2019 01: +0,4.191,65
1931,Jan 01 2020 01: +0,4.194,49
1932,Jan 02 2020 01: +0,4.119,68
1933,Jan 03 2020 01: +0,4.303,59
1934,Jan 04 2020 01: +0,4.662,45
1935,Jan 05 2020 01: +0,4.361,56
1936,Jan 06 2020 01: +0,4.524,50
1937,Jan 07 2020 01: +0,4.457,62
1938,Jan 08 2020 01: +0,4.427,36
1939,Jan 09 2020 01: +0,4.462,36
1940,Jan 10 2020 01: +0,4.466,46
1941,Jan 11 2020 01: +0,4.679,53
1942,Jan 12 2020 01: +0,4.669,48
1943,Jan 13 2020 01: +0,4.65,42
1944,Jan 14 2020 01: +0,4.3,36
1945,Jan 15 2020 01: +0,4.549,30
1946,Jan 16 2020 01: +0,4.569,37
1947,Jan 17 2020 01: +0,4.92,42
1948,Jan 18 2020 01: +0,4.675,48
1949,Jan 19 2020 01: +0,4.705,49
1950,Jan 20 2020 01: +0,4.627,51
1951,Jan 21 2020 01: +0,4.607,27
1952,Jan 22 2020 01: +0,4.592,48
1953,Jan 23 2020 01: +0,4.44,27
1954,Jan 24 2020 01: +0,4.127,58
1955,Jan 25 2020 01: +0,4.203,60
1956,Jan 26 2020 01: +0,4.331,52
1957,Jan 27 2020 01: +0,4.499,39
1958,Jan 28 2020 01: +0,4.443,31
1959,Jan 29 2020 01: +0,4.866,49
1960,Jan 30 2020 01: +0,4.46,29
1961,Jan 31 2020 01: +0,4.207,39
1962,Feb 01 2020 01: +0,4.293,61
1963,Feb 02 2020 01: +0,5.224,40
1964,Feb 03 2020 01: +0,4.449,32
1965,Feb 04 2020 01: +0,4.271,40
1966,Feb 05 2020 01: +0,4.753,40
1967,Feb 06 2020 01: +0,4.415,37
1968,Feb 07 2020 01: +0,4.525,45
1969,Feb 08 2020 01: +0,4.4,65
1970,Feb 09 2020 01: +0,4.203,34
1971,Feb 10 2020 01: +0,4.348,54
1972,Feb 11 2020 01: +0,4.452,34
1973,Feb 12 2020 01: +0,4.382,36
1974,Feb 13 2020 01: +0,4.419,49
1975,Feb 14 2020 01: +0,4.825,43
1976,Feb 15 2020 01: +0,4.482,54
1977,Feb 16 2020 01: +0,4.462,48
1978,Feb 17 2020 01: +0,4.22,51
1979,Feb 18 2020 01: +0,4.344,44
1980,Feb 19 2020 01: +0,4.325,30
1981,Feb 20 2020 01: +0,4.478,29
1982,Feb 21 2020 01: +0,4.368,35
1983,Feb 22 2020 01: +0,4.483,48
1984,Feb 23 2020 01: +0,4.413,43
1985,Feb 24 2020 01: +0,4.331,45
1986,Feb 25 2020 01: +0,4.268,40
1987,Feb 26 2020 01: +0,4.246,31
1988,Feb 27 2020 01: +0,4.095,39
1989,Feb 28 2020 01: +0,4.172,43
1990,Feb 29 2020 01: +0,4.276,53
1991,Mar 01 2020 01: +0,4.313,40
1992,Mar 02 2020 01: +0,4.305,39
1993,Mar 03 2020 01: +0,4.271,26
1994,Mar 04 2020 01: +0,4.24,29
1995,Mar 05 2020 01: +0,4.903,44
1996,Mar 06 2020 01: +0,4.26,49
1997,Mar 07 2020 01: +0,4.28,54
1998,Mar 08 2020 01: +0,4.278,43
1999,Mar 09 2020 01: +0,4.526,31
2000,Mar 10 2020 01: +0,4.182,29
2001,Mar 11 2020 01: +0,4.584,37
2002,Mar 12 2020 01: +0,4.334,25
2003,Mar 13 2020 01: +0,4.37,44
2004,Mar 14 2020 01: +0,4.416,54
2005,Mar 15 2020 01: +0,4.375,35
2006,Mar 16 2020 01: +0,4.201,55
2007,Mar 17 2020 01: +0,4.268,56
2008,Mar 18 2020 01: +0,4.438,44
2009,Mar 19 2020 01: +0,4.028,47
2010,Mar 20 2020 01: +0,3.888,53
2011,Mar 21 2020 01: +0,4.037,43
2012,Mar 22 2020 01: +0,3.864,51
2013,Mar 23 2020 01: +0,3.774,51
2014,Mar 24 2020 01: +0,4.404,220
2015,Mar 25 2020 01: +0,3.973,40
2016,Mar 26 2020 01: +0,4.433,54
2017,Mar 27 2020 01: +0,4.06,38
2018,Mar 28 2020 01: +0,4.057,44
2019,Mar 29 2020 01: +0,4.221,31
2020,Mar 30 2020 01: +0,4.228,50
2021,Mar 31 2020 01: +0,4.227,63
2022,Apr 01 2020 01: +0,4.711,60
2023,Apr 02 2020 01: +0,4.293,72
2024,Apr 03 2020 01: +0,4.139,51
2025,Apr 04 2020 01: +0,4.405,53
2026,Apr 05 2020 01: +0,4.238,59
2027,Apr 06 2020 01: +0,4.394,49
2028,Apr 07 2020 01: +0,4.274,55
2029,Apr 08 2020 01: +0,4.875,58
2030,Apr 09 2020 01: +0,4.485,49
2031,Apr 10 2020 01: +0,4.098,51
2032,Apr 11 2020 01: +0,4.468,46
2033,Apr 12 2020 01: +0,4.513,58
2034,Apr 13 2020 01: +0,4.656,58
2035,Apr 14 2020 01: +0,4.665,69
2036,Apr 15 2020 01: +0,4.775,72
2037,Apr 16 2020 01: +0,4.802,68
2038,Apr 17 2020 01: +0,4.98,61
2039,Apr 18 2020 01: +0,4.45,62
2040,Apr 19 2020 01: +0,4.524,50
2041,Apr 20 2020 01: +0,4.523,63
2042,Apr 21 2020 01: +0,4.641,56
2043,Apr 22 2020 01: +0,4.567,70
2044,Apr 23 2020 01: +0,4.425,57
2045,Apr 24 2020 01: +0,6.227,61
2046,Apr 25 2020 01: +0,4.717,57
2047,Apr 26 2020 01: +0,4.558,58
2048,Apr 27 2020 01: +0,4.565,52
2049,Apr 28 2020 01: +0,4.444,30
2050,Apr 29 2020 01: +0,4.35,52
2051,Apr 30 2020 01: +0,4.449,60
2052,May 01 2020 01: +0,4.704,53
2053,May 02 2020 01: +0,4.673,52
2054,May 03 2020 01: +0,4.552,57
2055,May 04 2020 01: +0,4.681,55
2056,May 05 2020 01: +0,5.038,43
2057,May 06 2020 01: +0,4.467,51
2058,May 07 2020 01: +0,4.498,50
2059,May 08 2020 01: +0,4.625,69
2060,May 09 2020 01: +0,4.628,57
2061,May 10 2020 01: +0,4.65,48
2062,May 11 2020 01: +0,4.594,52
2063,May 12 2020 01: +0,4.746,55
2064,May 13 2020 01: +0,4.631,45
2065,May 14 2020 01: +0,4.948,39
2066,May 15 2020 01: +0,4.566,50
2067,May 16 2020 01: +0,4.573,60
2068,May 17 2020 01: +0,4.633,40
2069,May 18 2020 01: +0,4.693,44
2070,May 19 2020 01: +0,4.594,42
2071,May 20 2020 01: +0,4.816,51
2072,May 21 2020 01: +0,5.068,45
2073,May 22 2020 01: +0,4.627,49
2074,May 23 2020 01: +0,4.918,66
2075,May 24 2020 01: +0,4.765,48
2076,May 25 2020 01: +0,4.988,31
2077,May 26 2020 01: +0,4.992,34
2078,May 27 2020 01: +0,4.62,45
2079,May 28 2020 01: +0,4.506,42
2080,May 29 2020 01: +0,4.468,43
2081,May 30 2020 01: +0,4.718,50
2082,May 31 2020 01: +0,4.981,44
2083,Jun 01 2020 01: +0,4.796,42
2084,Jun 02 2020 01: +0,5.934,41
2085,Jun 03 2020 01: +0,5.141,35
2086,Jun 04 2020 01: +0,5.131,52
2087,Jun 05 2020 01: +0,4.975,30
2088,Jun 06 2020 01: +0,5.119,54
2089,Jun 07 2020 01: +0,5.021,27
2090,Jun 08 2020 01: +0,4.953,45
2091,Jun 09 2020 01: +0,5.118,50
2092,Jun 10 2020 01: +0,4.982,45
2093,Jun 11 2020 01: +0,5.172,40
2094,Jun 12 2020 01: +0,4.643,50
2095,Jun 13 2020 01: +0,4.882,52
2096,Jun 14 2020 01: +0,5.067,53
2097,Jun 15 2020 01: +0,4.981,54
2098,Jun 16 2020 01: +0,5.238,55
2099,Jun 17 2020 01: +0,5.379,55
2100,Jun 18 2020 01: +0,5.328,25
2101,Jun 19 2020 01: +0,5.014,41
2102,Jun 20 2020 01: +0,4.929,47
2103,Jun 21 2020 01: +0,5.059,54
2104,Jun 22 2020 01: +0,4.838,39
2105,Jun 23 2020 01: +0,4.86,49
2106,Jun 24 2020 01: +0,4.84,48
2107,Jun 25 2020 01: +0,4.967,52
2108,Jun 26 2020 01: +0,4.352,84
2109,Jun 27 2020 01: +0,4.165,78
2110,Jun 28 2020 01: +0,4.279,54
2111,Jun 29 2020 01: +0,4.679,61
2112,Jun 30 2020 01: +0,4.337,74
2113,Jul 01 2020 01: +0,4.407,49
2114,Jul 02 2020 01: +0,4.441,38
2115,Jul 03 2020 01: +0,4.47,47
2116,Jul 04 2020 01: +0,5.528,60
2117,Jul 05 2020 01: +0,4.669,41
2118,Jul 06 2020 01: +0,4.835,57
2119,Jul 07 2020 01: +0,4.645,58
2120,Jul 08 2020 01: +0,4.713,50
2121,Jul 09 2020 01: +0,4.729,56
2122,Jul 10 2020 01: +0,4.851,41
2123,Jul 11 2020 01: +0,4.673,49
2124,Jul 12 2020 01: +0,5.54,49
2125,Jul 13 2020 01: +0,4.644,50
2126,Jul 14 2020 01: +0,4.751,42
2127,Jul 15 2020 01: +0,4.852,35
2128,Jul 16 2020 01: +0,4.983,41
2129,Jul 17 2020 01: +0,5.011,39
2130,Jul 18 2020 01: +0,4.86,57
2131,Jul 19 2020 01: +0,4.952,40
2132,Jul 20 2020 01: +0,4.904,52
2133,Jul 21 2020 01: +0,4.969,47
2134,Jul 22 2020 01: +0,5.136,33
2135,Jul 23 2020 01: +0,4.938,31
2136,Jul 24 2020 01: +0,5.102,39
2137,Jul 25 2020 01: +0,5.133,50
2138,Jul 26 2020 01: +0,4.922,32
2139,Jul 27 2020 01: +0,5.382,39
2140,Jul 28 2020 01: +0,5.649,46
2141,Jul 29 2020 01: +0,5.405,38
2142,Jul 30 2020 01: +0,5.295,43
2143,Jul 31 2020 01: +0,5.415,35
2144,Aug 01 2020 01: +0,5.348,39
2145,Aug 02 2020 01: +0,5.57,36
2146,Aug 03 2020 01: +0,5.219,27
2147,Aug 04 2020 01: +0,5.535,53
2148,Aug 05 2020 01: +0,5.114,29
2149,Aug 06 2020 01: +0,5.121,32
2150,Aug 07 2020 01: +0,5.525,43
2151,Aug 08 2020 01: +0,5.465,47
2152,Aug 09 2020 01: +0,5.18,38
2153,Aug 10 2020 01: +0,5.35,40
2154,Aug 11 2020 01: +0,5.76,39
2155,Aug 12 2020 01: +0,5.306,36
2156,Aug 13 2020 01: +0,5.238,39
2157,Aug 14 2020 01: +0,5.101,41
2158,Aug 15 2020 01: +0,6.283,40
2159,Aug 16 2020 01: +0,5.087,34
2160,Aug 17 2020 01: +0,6.071,39
2161,Aug 18 2020 01: +0,5.341,34
2162,Aug 19 2020 01: +0,5.692,39
2163,Aug 20 2020 01: +0,5.378,35
2164,Aug 21 2020 01: +0,5.414,34
2165,Aug 22 2020 01: +0,5.441,58
2166,Aug 23 2020 01: +0,5.502,44
2167,Aug 24 2020 01: +0,5.328,41
2168,Aug 25 2020 01: +0,5.102,56
2169,Aug 26 2020 01: +0,5.299,38
2170,Aug 27 2020 01: +0,5.074,28
2171,Aug 28 2020 01: +0,5.265,36
2172,Aug 29 2020 01: +0,5.479,38
2173,Aug 30 2020 01: +0,5.253,53
2174,Aug 31 2020 01: +0,5.947,39
2175,Sep 01 2020 01: +0,6.269,44
2176,Sep 02 2020 01: +0,5.53,43
2177,Sep 03 2020 01: +0,5.522,48
2178,Sep 04 2020 01: +0,5.467,42
2179,Sep 05 2020 01: +0,5.586,49
2180,Sep 06 2020 01: +0,5.557,44
2181,Sep 07 2020 01: +0,5.67,50
2182,Sep 08 2020 01: +0,5.478,52
2183,Sep 09 2020 01: +0,5.599,43
2184,Sep 10 2020 01: +0,5.687,30
2185,Sep 11 2020 01: +0,5.558,46
2186,Sep 12 2020 01: +0,5.627,36
2187,Sep 13 2020 01: +0,5.719,50
2188,Sep 14 2020 01: +0,5.346,40
2189,Sep 15 2020 01: +0,5.392,30
2190,Sep 16 2020 01: +0,5.376,33
2191,Sep 17 2020 01: +0,5.437,35
2192,Sep 18 2020 01: +0,5.793,39
2193,Sep 19 2020 01: +0,5.719,60
2194,Sep 20 2020 01: +0,5.803,47
2195,Sep 21 2020 01: +0,5.554,35
2196,Sep 22 2020 01: +0,5.43,37
2197,Sep 23 2020 01: +0,6.169,36
2198,Sep 24 2020 01: +0,5.237,37
2199,Sep 25 2020 01: +0,5.33,57
2200,Sep 26 2020 01: +0,5.645,56
2201,Sep 27 2020 01: +0,5.365,51
2202,Sep 28 2020 01: +0,5.513,43
2203,Sep 29 2020 01: +0,7.363,34
2204,Sep 30 2020 01: +0,5.435,35
2205,Oct 01 2020 01: +0,5.519,49
2206,Oct 02 2020 01: +0,6.217,45
2207,Oct 03 2020 01: +0,5.458,57
2208,Oct 04 2020 01: +0,5.32,48
2209,Oct 05 2020 01: +0,5.399,51
2210,Oct 06 2020 01: +0,5.341,35
2211,Oct 07 2020 01: +0,5.38,50
2212,Oct 08 2020 01: +0,5.432,29
2213,Oct 09 2020 01: +0,6.695,37
2214,Oct 10 2020 01: +0,5.353,60
2215,Oct 11 2020 01: +0,5.377,49
2216,Oct 12 2020 01: +0,6.168,37
2217,Oct 13 2020 01: +0,7.31,27
2218,Oct 14 2020 01: +0,5.184,35
2219,Oct 15 2020 01: +0,5.381,33
2220,Oct 16 2020 01: +0,5.383,44
2221,Oct 17 2020 01: +0,5.289,34
2222,Oct 18 2020 01: +0,5.346,40
2223,Oct 19 2020 01: +0,5.112,39
2224,Oct 20 2020 01: +0,5.617,30
2225,Oct 21 2020 01: +0,5.249,39
2226,Oct 22 2020 01: +0,5.444,38
2227,Oct 23 2020 01: +0,5.363,31
2228,Oct 24 2020 01: +0,5.286,35
2229,Oct 25 2020 01: +0,5.434,41
2230,Oct 26 2020 01: +0,5.387,35
2231,Oct 27 2020 01: +0,5.269,33
2232,Oct 28 2020 01: +0,5.353,38
2233,Oct 29 2020 01: +0,5.326,35
2234,Oct 30 2020 01: +0,5.404,41
2235,Oct 31 2020 01: +0,5.196,55
2236,Nov 01 2020 01: +0,5.173,36
2237,Nov 02 2020 01: +0,5.364,37
2238,Nov 03 2020 01: +0,5.288,41
2239,Nov 04 2020 01: +0,5.5,26
2240,Nov 05 2020 01: +0,5.628,37
2241,Nov 06 2020 01: +0,6.531,36
2242,Nov 07 2020 01: +0,5.503,31
2243,Nov 08 2020 01: +0,6.316,27
2244,Nov 09 2020 01: +0,5.174,38
2245,Nov 10 2020 01: +0,5.279,31
2246,Nov 11 2020 01: +0,5.257,24
2247,Nov 12 2020 01: +0,5.737,24
2248,Nov 13 2020 01: +0,5.353,39
2249,Nov 14 2020 01: +0,5.239,30
2250,Nov 15 2020 01: +0,5.083,52
2251,Nov 16 2020 01: +0,5.247,32
2252,Nov 17 2020 01: +0,5.361,22
2253,Nov 18 2020 01: +0,5.222,38
2254,Nov 19 2020 01: +0,5.524,35
2255,Nov 20 2020 01: +0,5.136,28
2256,Nov 21 2020 01: +0,5.171,34
2257,Nov 22 2020 01: +0,5.399,31
2258,Nov 23 2020 01: +0,5.379,24
2259,Nov 24 2020 01: +0,5.178,32
2260,Nov 25 2020 01: +0,5.424,36
2261,Nov 26 2020 01: +0,4.883,55
2262,Nov 27 2020 01: +0,4.846,36
2263,Nov 28 2020 01: +0,4.745,51
2264,Nov 29 2020 01: +0,4.881,28
2265,Nov 30 2020 01: +0,4.696,53
2266,Dec 01 2020 01: +0,4.999,27
2267,Dec 02 2020 01: +0,4.643,28
2268,Dec 03 2020 01: +0,5.106,31
2269,Dec 04 2020 01: +0,4.606,45
2270,Dec 05 2020 01: +0,5.734,46
2271,Dec 06 2020 01: +0,5.07,38
2272,Dec 07 2020 01: +0,4.759,49
2273,Dec 08 2020 01: +0,4.89,26
2274,Dec 09 2020 01: +0,5.442,25
2275,Dec 10 2020 01: +0,4.785,24
2276,Dec 11 2020 01: +0,4.907,38
2277,Dec 12 2020 01: +0,4.832,32
2278,Dec 13 2020 01: +0,4.649,41
2279,Dec 14 2020 01: +0,4.911,26
2280,Dec 15 2020 01: +0,5.014,36
2281,Dec 16 2020 01: +0,5.087,40
2282,Dec 17 2020 01: +0,4.89,35
2283,Dec 18 2020 01: +0,4.901,43
2284,Dec 19 2020 01: +0,4.848,45
2285,Dec 20 2020 01: +0,5.202,44
2286,Dec 21 2020 01: +0,5.43,35
2287,Dec 22 2020 01: +0,5.018,36
2288,Dec 23 2020 01: +0,4.844,61
2289,Dec 24 2020 01: +0,5.14,66
2290,Dec 25 2020 01: +0,5.703,109
2291,Dec 26 2020 01: +0,5.696,63
2292,Dec 27 2020 01: +0,5.551,61
2293,Dec 28 2020 01: +0,5.993,69
2294,Dec 29 2020 01: +0,5.505,71
2295,Dec 30 2020 01: +0,5.704,56
2296,Dec 31 2020 01: +0,6.099,58
2297,Jan 01 2021 01: +0,5.98,53
2298,Jan 02 2021 01: +0,6.161,47
2299,Jan 03 2021 01: +0,5.425,47
2300,Jan 04 2021 01: +0,5.557,45
2301,Jan 05 2021 01: +0,5.523,47
2302,Jan 06 2021 01: +0,5.773,36
2303,Jan 07 2021 01: +0,5.5,37
2304,Jan 08 2021 01: +0,5.701,46
2305,Jan 09 2021 01: +0,5.516,54
2306,Jan 10 2021 01: +0,5.913,52
2307,Jan 11 2021 01: +0,5.739,41
2308,Jan 12 2021 01: +0,6.312,51
2309,Jan 13 2021 01: +0,6.072,52
2310,Jan 14 2021 01: +0,5.877,35
2311,Jan 15 2021 01: +0,5.918,36
2312,Jan 16 2021 01: +0,6.012,25
2313,Jan 17 2021 01: +0,5.962,46
2314,Jan 18 2021 01: +0,6.011,37
2315,Jan 19 2021 01: +0,5.417,28
2316,Jan 20 2021 01: +0,5.941,35
2317,Jan 21 2021 01: +0,5.85,27
2318,Jan 22 2021 01: +0,5.752,31
2319,Jan 23 2021 01: +0,5.649,28
2320,Jan 24 2021 01: +0,5.62,43
2321,Jan 25 2021 01: +0,5.966,39
2322,Jan 26 2021 01: +0,5.724,36
2323,Jan 27 2021 01: +0,6.353,27
2324,Jan 28 2021 01: +0,5.768,42
2325,Jan 29 2021 01: +0,5.563,31
2326,Jan 30 2021 01: +0,5.837,50
2327,Jan 31 2021 01: +0,5.631,34
2328,Feb 01 2021 01: +0,5.753,43
2329,Feb 02 2021 01: +0,5.621,33
2330,Feb 03 2021 01: +0,5.766,28
2331,Feb 04 2021 01: +0,5.726,32
2332,Feb 05 2021 01: +0,6.332,38
2333,Feb 06 2021 01: +0,5.583,36
2334,Feb 07 2021 01: +0,5.861,47
2335,Feb 08 2021 01: +0,7.471,31
2336,Feb 09 2021 01: +0,5.691,42
2337,Feb 10 2021 01: +0,5.926,39
2338,Feb 11 2021 01: +0,5.892,46
2339,Feb 12 2021 01: +0,5.563,42
2340,Feb 13 2021 01: +0,5.448,43
2341,Feb 14 2021 01: +0,5.373,49
2342,Feb 15 2021 01: +0,5.587,28
2343,Feb 16 2021 01: +0,5.681,38
2344,Feb 17 2021 01: +0,5.502,27
2345,Feb 18 2021 01: +0,5.793,36
2346,Feb 19 2021 01: +0,5.594,38
2347,Feb 20 2021 01: +0,7.545,42
2348,Feb 21 2021 01: +0,5.484,57
2349,Feb 22 2021 01: +0,5.962,27
2350,Feb 23 2021 01: +0,5.659,43
2351,Feb 24 2021 01: +0,5.789,34
2352,Feb 25 2021 01: +0,6.613,33
2353,Feb 26 2021 01: +0,5.957,35
2354,Feb 27 2021 01: +0,6.02,50
2355,Feb 28 2021 01: +0,5.915,42
2356,Mar 01 2021 01: +0,6.147,36
2357,Mar 02 2021 01: +0,5.953,30
2358,Mar 03 2021 01: +0,5.488,42
2359,Mar 04 2021 01: +0,5.928,34
2360,Mar 05 2021 01: +0,5.836,36
2361,Mar 06 2021 01: +0,6.249,43
2362,Mar 07 2021 01: +0,6.1,32
2363,Mar 08 2021 01: +0,6.082,36
2364,Mar 09 2021 01: +0,6.141,34
2365,Mar 10 2021 01: +0,7.699,28
2366,Mar 11 2021 01: +0,5.946,34
2367,Mar 12 2021 01: +0,6.117,35
2368,Mar 13 2021 01: +0,6.522,36
2369,Mar 14 2021 01: +0,6.284,47
2370,Mar 15 2021 01: +0,5.975,32
2371,Mar 16 2021 01: +0,6.072,43
2372,Mar 17 2021 01: +0,6.12,30
2373,Mar 18 2021 01: +0,7.398,41
2374,Mar 19 2021 01: +0,6.086,35
2375,Mar 20 2021 01: +0,6.278,46
2376,Mar 21 2021 01: +0,6.139,39
2377,Mar 22 2021 01: +0,5.894,51
2378,Mar 23 2021 01: +0,7.61,36
2379,Mar 24 2021 01: +0,6.237,32
2380,Mar 25 2021 01: +0,5.804,38
2381,Mar 26 2021 01: +0,5.746,32
2382,Mar 27 2021 01: +0,5.898,42
2383,Mar 28 2021 01: +0,6.917,27
2384,Mar 29 2021 01: +0,5.787,29
2385,Mar 30 2021 01: +0,6.131,30
2386,Mar 31 2021 01: +0,5.898,33
2387,Apr 01 2021 01: +0,5.824,36
2388,Apr 02 2021 01: +0,7.274,40
2389,Apr 03 2021 01: +0,6.229,38
2390,Apr 04 2021 01: +0,7.079,68
2391,Apr 05 2021 01: +0,6.737,35
2392,Apr 06 2021 01: +0,7.044,43
2393,Apr 07 2021 01: +0,6.273,31
2394,Apr 08 2021 01: +0,7.931,44
2395,Apr 09 2021 01: +0,6.25,28
2396,Apr 10 2021 01: +0,5.97,57
2397,Apr 11 2021 01: +0,6.122,27
2398,Apr 12 2021 01: +0,5.852,30
2399,Apr 13 2021 01: +0,6.092,27
2400,Apr 14 2021 01: +0,6.177,29
2401,Apr 15 2021 01: +0,6.262,32
2402,Apr 16 2021 01: +0,6.306,51
2403,Apr 17 2021 01: +0,6.344,19
2404,Apr 18 2021 01: +0,6.301,43
2405,Apr 19 2021 01: +0,5.979,47
2406,Apr 20 2021 01: +0,5.876,26
2407,Apr 21 2021 01: +0,5.856,42
2408,Apr 22 2021 01: +0,6.184,35
2409,Apr 23 2021 01: +0,6.289,27
2410,Apr 24 2021 01: +0,6.243,36
2411,Apr 25 2021 01: +0,6.319,49
2412,Apr 26 2021 01: +0,6.929,31
2413,Apr 27 2021 01: +0,6.124,36
2414,Apr 28 2021 01: +0,6.504,26
2415,Apr 29 2021 01: +0,6.561,28
2416,Apr 30 2021 01: +0,6.415,33
2417,May 01 2021 01: +0,6.314,37
2418,May 02 2021 01: +0,6.45,26
2419,May 03 2021 01: +0,6.331,47
2420,May 04 2021 01: +0,7.221,70
2421,May 05 2021 01: +0,6.253,40
2422,May 06 2021 01: +0,7.691,47
2423,May 07 2021 01: +0,6.24,44
2424,May 08 2021 01: +0,6.282,40
2425,May 09 2021 01: +0,6.344,28
2426,May 10 2021 01: +0,6.474,73
2427,May 11 2021 01: +0,7.991,31
2428,May 12 2021 01: +0,6.899,36
2429,May 13 2021 01: +0,6.337,33
2430,May 14 2021 01: +0,6.652,25
2431,May 15 2021 01: +0,6.524,34
2432,May 16 2021 01: +0,6.608,25
2433,May 17 2021 01: +0,6.363,39
2434,May 18 2021 01: +0,6.25,31
2435,May 19 2021 01: +0,6.349,37
2436,May 20 2021 01: +0,6.5,31
2437,May 21 2021 01: +0,6.365,52
2438,May 22 2021 01: +0,6.59,38
2439,May 23 2021 01: +0,6.412,35
2440,May 24 2021 01: +0,6.281,45
2441,May 25 2021 01: +0,6.482,32
2442,May 26 2021 01: +0,6.474,22
2443,May 27 2021 01: +0,6.42,47
2444,May 28 2021 01: +0,6.487,39
2445,May 29 2021 01: +0,6.596,44
2446,May 30 2021 01: +0,6.67,40
2447,May 31 2021 01: +0,6.423,25
2448,Jun 01 2021 01: +0,7.964,27
2449,Jun 02 2021 01: +0,7.592,35
2450,Jun 03 2021 01: +0,6.531,29
2451,Jun 04 2021 01: +0,7.467,27
2452,Jun 05 2021 01: +0,6.601,36
2453,Jun 06 2021 01: +0,6.892,22
2454,Jun 07 2021 01: +0,6.625,31
2455,Jun 08 2021 01: +0,6.514,22
2456,Jun 09 2021 01: +0,8.739,34
2457,Jun 10 2021 01: +0,6.747,65
2458,Jun 11 2021 01: +0,7.361,33
2459,Jun 12 2021 01: +0,6.538,28
2460,Jun 13 2021 01: +0,6.627,32
2461,Jun 14 2021 01: +0,6.887,18
2462,Jun 15 2021 01: +0,6.248,41
2463,Jun 16 2021 01: +0,6.83,32
2464,Jun 17 2021 01: +0,6.66,27
2465,Jun 18 2021 01: +0,6.518,37
2466,Jun 19 2021 01: +0,6.893,38
2467,Jun 20 2021 01: +0,6.612,22
2468,Jun 21 2021 01: +0,6.294,36
2469,Jun 22 2021 01: +0,6.14,37
2470,Jun 23 2021 01: +0,10.245,29
2471,Jun 24 2021 01: +0,7.239,47
2472,Jun 25 2021 01: +0,5.636,50
2473,Jun 26 2021 01: +0,5.889,42
2474,Jun 27 2021 01: +0,5.958,27
2475,Jun 28 2021 01: +0,10.14,46
2476,Jun 29 2021 01: +0,5.96,41
2477,Jun 30 2021 01: +0,6.1,37
2478,Jul 01 2021 01: +0,5.725,30
2479,Jul 02 2021 01: +0,6.171,59
2480,Jul 03 2021 01: +0,6.064,36
2481,Jul 04 2021 01: +0,6.372,38
2482,Jul 05 2021 01: +0,6.016,31
2483,Jul 06 2021 01: +0,5.828,61
2484,Jul 07 2021 01: +0,5.778,30
2485,Jul 08 2021 01: +0,5.679,43
2486,Jul 09 2021 01: +0,6.411,32
2487,Jul 10 2021 01: +0,6.718,31
2488,Jul 11 2021 01: +0,5.86,31
2489,Jul 12 2021 01: +0,6.205,34
